inspection_id,order_id,product,plant,inspection_date,batch_size,defects_found,defect_type,inspector_id,passed,defect_rate
INS_01334,ORD_01334,Control Panel,Plant_Chennai,2023-11-06,941,36,Functional,INS_EMP_07,0,0.0383
INS_01335,ORD_01335,Suspension Unit,Plant_Chennai,2024-08-23,389,28,Dimensional,INS_EMP_08,0,0.072
INS_01336,ORD_01336,Gear Box,Plant_Ahmedabad,2023-10-03,997,0,None,INS_EMP_05,1,0.0
INS_01337,ORD_01337,Hydraulic Pump,Plant_Pune,2024-03-10,357,14,Assembly Error,INS_EMP_04,0,0.0392
INS_01338,ORD_01338,Gear Box,Plant_Delhi,2024-07-21,727,0,None,INS_EMP_04,1,0.0
INS_01339,ORD_01339,PCB Assembly,Plant_Chennai,2023-09-03,1337,0,None,INS_EMP_01,1,0.0
INS_01340,ORD_01340,Suspension Unit,Plant_Pune,2024-02-28,1199,42,Assembly Error,INS_EMP_05,0,0.035
INS_01341,ORD_01341,Suspension Unit,Plant_Ahmedabad,2023-10-22,588,23,Surface Finish,INS_EMP_10,1,0.0391
INS_01342,ORD_01342,Wiring Harness,Plant_Pune,2024-09-20,617,45,Dimensional,INS_EMP_10,0,0.0729
INS_01343,ORD_01343,Gear Box,Plant_Ahmedabad,2023-09-04,237,0,None,INS_EMP_04,1,0.0
INS_01344,ORD_01344,Sensor Array,Plant_Chennai,2023-03-25,330,15,Surface Finish,INS_EMP_03,1,0.0455
INS_01345,ORD_01345,Sensor Array,Plant_Chennai,2023-09-24,855,12,Surface Finish,INS_EMP_03,0,0.014
INS_01346,ORD_01346,Hydraulic Pump,Plant_Pune,2024-07-02,1858,57,Assembly Error,INS_EMP_06,0,0.0307
INS_01347,ORD_01347,PCB Assembly,Plant_Chennai,2024-04-15,1473,99,Functional,INS_EMP_10,1,0.0672
INS_01348,ORD_01348,Clutch Kit,Plant_Pune,2024-02-09,1004,17,Dimensional,INS_EMP_07,1,0.0169
INS_01349,ORD_01349,Drive Shaft,Plant_Chennai,2023-07-29,71,4,Assembly Error,INS_EMP_06,0,0.0563
INS_01350,ORD_01350,Hydraulic Pump,Plant_Ahmedabad,2024-01-24,1079,22,Assembly Error,INS_EMP_09,1,0.0204
INS_01351,ORD_01351,Drive Shaft,Plant_Ahmedabad,2025-01-07,568,14,Functional,INS_EMP_10,1,0.0246
INS_01352,ORD_01352,Brake Assembly,Plant_Delhi,2024-05-25,1019,80,Functional,INS_EMP_10,1,0.0785
INS_01353,ORD_01353,Brake Assembly,Plant_Ahmedabad,2024-10-14,363,15,Dimensional,INS_EMP_01,1,0.0413
INS_01354,ORD_01354,Hydraulic Pump,Plant_Pune,2024-04-22,1505,105,Functional,INS_EMP_01,1,0.0698
INS_01355,ORD_01355,Suspension Unit,Plant_Chennai,2024-01-05,1426,47,Assembly Error,INS_EMP_07,0,0.033
INS_01356,ORD_01356,Clutch Kit,Plant_Pune,2024-11-26,902,6,Surface Finish,INS_EMP_09,0,0.0067
INS_01357,ORD_01357,PCB Assembly,Plant_Pune,2023-07-13,141,10,Dimensional,INS_EMP_03,0,0.0709
INS_01358,ORD_01358,Suspension Unit,Plant_Ahmedabad,2023-10-28,768,12,Surface Finish,INS_EMP_02,1,0.0156
INS_01359,ORD_01359,Gear Box,Plant_Delhi,2023-04-11,1544,113,Functional,INS_EMP_04,0,0.0732
INS_01360,ORD_01360,Gear Box,Plant_Chennai,2024-04-21,1846,67,Functional,INS_EMP_09,0,0.0363
INS_01361,ORD_01361,Clutch Kit,Plant_Pune,2025-01-04,414,0,None,INS_EMP_04,1,0.0
INS_01362,ORD_01362,Sensor Array,Plant_Chennai,2023-07-13,581,11,Surface Finish,INS_EMP_06,0,0.0189
INS_01363,ORD_01363,PCB Assembly,Plant_Pune,2024-05-04,1342,27,Surface Finish,INS_EMP_03,0,0.0201
INS_01364,ORD_01364,Clutch Kit,Plant_Chennai,2023-08-29,938,32,Surface Finish,INS_EMP_06,0,0.0341
INS_01365,ORD_01365,Hydraulic Pump,Plant_Delhi,2023-10-08,1101,20,Dimensional,INS_EMP_06,1,0.0182
INS_01366,ORD_01366,Sensor Array,Plant_Ahmedabad,2024-11-28,431,4,Functional,INS_EMP_02,0,0.0093
INS_01367,ORD_01367,Gear Box,Plant_Ahmedabad,2023-12-22,264,10,Functional,INS_EMP_06,0,0.0379
INS_01368,ORD_01368,Gear Box,Plant_Ahmedabad,2024-01-03,1899,104,Surface Finish,INS_EMP_10,1,0.0548
INS_01369,ORD_01369,PCB Assembly,Plant_Ahmedabad,2023-02-09,1707,50,Surface Finish,INS_EMP_04,0,0.0293
INS_01370,ORD_01370,Clutch Kit,Plant_Delhi,2024-02-09,741,19,Surface Finish,INS_EMP_04,1,0.0256
INS_01371,ORD_01371,Hydraulic Pump,Plant_Pune,2023-10-24,870,55,Surface Finish,INS_EMP_03,0,0.0632
INS_01372,ORD_01372,Hydraulic Pump,Plant_Pune,2023-06-07,732,0,None,INS_EMP_01,1,0.0
INS_01373,ORD_01373,Hydraulic Pump,Plant_Chennai,2024-02-18,993,73,Functional,INS_EMP_09,0,0.0735
INS_01374,ORD_01374,Control Panel,Plant_Chennai,2023-09-29,466,9,Dimensional,INS_EMP_05,1,0.0193
INS_01375,ORD_01375,Wiring Harness,Plant_Ahmedabad,2023-06-27,254,6,Dimensional,INS_EMP_10,0,0.0236
INS_01376,ORD_01376,Sensor Array,Plant_Chennai,2023-04-24,313,25,Assembly Error,INS_EMP_06,1,0.0799
INS_01377,ORD_01377,Drive Shaft,Plant_Pune,2024-02-28,196,15,Functional,INS_EMP_10,0,0.0765
INS_01378,ORD_01378,Suspension Unit,Plant_Ahmedabad,2023-09-12,791,8,Dimensional,INS_EMP_03,0,0.0101
INS_01379,ORD_01379,Sensor Array,Plant_Ahmedabad,2023-06-09,434,26,Assembly Error,INS_EMP_04,0,0.0599
INS_01380,ORD_01380,Hydraulic Pump,Plant_Ahmedabad,2023-06-16,687,30,Assembly Error,INS_EMP_05,1,0.0437
INS_01381,ORD_01381,Sensor Array,Plant_Delhi,2024-03-07,1109,21,Functional,INS_EMP_02,0,0.0189
INS_01382,ORD_01382,Drive Shaft,Plant_Ahmedabad,2023-06-27,313,6,Assembly Error,INS_EMP_10,1,0.0192
INS_01383,ORD_01383,Wiring Harness,Plant_Chennai,2023-03-09,920,73,Dimensional,INS_EMP_04,1,0.0793
INS_01384,ORD_01384,PCB Assembly,Plant_Delhi,2024-07-15,278,20,Functional,INS_EMP_02,0,0.0719
INS_01385,ORD_01385,Wiring Harness,Plant_Ahmedabad,2024-01-06,1258,51,Surface Finish,INS_EMP_08,0,0.0405
INS_01386,ORD_01386,Suspension Unit,Plant_Chennai,2023-10-20,298,4,Surface Finish,INS_EMP_08,1,0.0134
INS_01387,ORD_01387,Gear Box,Plant_Chennai,2024-01-05,656,47,Surface Finish,INS_EMP_07,0,0.0716
INS_01388,ORD_01388,Sensor Array,Plant_Delhi,2023-02-04,714,55,Assembly Error,INS_EMP_05,1,0.077
INS_01389,ORD_01389,Wiring Harness,Plant_Ahmedabad,2023-09-20,222,5,Functional,INS_EMP_09,1,0.0225
INS_01390,ORD_01390,Suspension Unit,Plant_Ahmedabad,2024-05-09,1314,50,Functional,INS_EMP_02,0,0.0381
INS_01391,ORD_01391,PCB Assembly,Plant_Delhi,2023-12-15,128,10,Dimensional,INS_EMP_07,0,0.0781
INS_01392,ORD_01392,PCB Assembly,Plant_Delhi,2024-03-23,95,7,Assembly Error,INS_EMP_04,0,0.0737
INS_01393,ORD_01393,Drive Shaft,Plant_Chennai,2023-10-07,1310,74,Dimensional,INS_EMP_10,0,0.0565
INS_01394,ORD_01394,Hydraulic Pump,Plant_Delhi,2023-09-05,1965,0,None,INS_EMP_05,1,0.0
INS_01395,ORD_01395,PCB Assembly,Plant_Pune,2023-07-29,633,9,Functional,INS_EMP_05,0,0.0142
INS_01396,ORD_01396,Clutch Kit,Plant_Delhi,2024-05-10,1668,43,Surface Finish,INS_EMP_02,0,0.0258
INS_01397,ORD_01397,Suspension Unit,Plant_Ahmedabad,2023-03-29,639,45,Functional,INS_EMP_04,1,0.0704
INS_01398,ORD_01398,Sensor Array,Plant_Chennai,2024-07-23,1024,2,Functional,INS_EMP_06,0,0.002
INS_01399,ORD_01399,PCB Assembly,Plant_Chennai,2024-05-18,1570,27,Functional,INS_EMP_03,0,0.0172
INS_01400,ORD_01400,Sensor Array,Plant_Delhi,2024-12-07,1220,0,None,INS_EMP_02,1,0.0
INS_01401,ORD_01401,Drive Shaft,Plant_Pune,2024-01-26,647,16,Functional,INS_EMP_01,1,0.0247
INS_01402,ORD_01402,Hydraulic Pump,Plant_Ahmedabad,2023-07-12,770,59,Assembly Error,INS_EMP_10,1,0.0766
INS_01403,ORD_01403,PCB Assembly,Plant_Pune,2024-07-11,825,34,Surface Finish,INS_EMP_08,0,0.0412
INS_01404,ORD_01404,Control Panel,Plant_Ahmedabad,2024-08-19,415,17,Functional,INS_EMP_03,0,0.041
INS_01405,ORD_01405,Sensor Array,Plant_Ahmedabad,2024-03-26,621,33,Dimensional,INS_EMP_09,0,0.0531
INS_01406,ORD_01406,Gear Box,Plant_Ahmedabad,2024-06-17,1000,42,Functional,INS_EMP_09,0,0.042
INS_01407,ORD_01407,PCB Assembly,Plant_Ahmedabad,2024-07-28,734,0,None,INS_EMP_03,1,0.0
INS_01408,ORD_01408,Control Panel,Plant_Delhi,2023-08-05,109,5,Dimensional,INS_EMP_09,1,0.0459
INS_01409,ORD_01409,Brake Assembly,Plant_Chennai,2024-02-26,715,3,Assembly Error,INS_EMP_07,1,0.0042
INS_01410,ORD_01410,Wiring Harness,Plant_Chennai,2024-11-15,1180,74,Assembly Error,INS_EMP_04,0,0.0627
INS_01411,ORD_01411,Drive Shaft,Plant_Pune,2024-05-23,1936,44,Surface Finish,INS_EMP_10,1,0.0227
INS_01412,ORD_01412,Wiring Harness,Plant_Delhi,2024-04-25,1450,13,Functional,INS_EMP_06,0,0.009
INS_01413,ORD_01413,PCB Assembly,Plant_Ahmedabad,2023-06-23,996,44,Surface Finish,INS_EMP_08,1,0.0442
INS_01414,ORD_01414,Control Panel,Plant_Delhi,2024-03-14,1859,71,Assembly Error,INS_EMP_01,1,0.0382
INS_01415,ORD_01415,Sensor Array,Plant_Ahmedabad,2023-03-15,1712,0,None,INS_EMP_06,1,0.0
INS_01416,ORD_01416,Brake Assembly,Plant_Pune,2024-04-11,304,0,None,INS_EMP_09,1,0.0
INS_01417,ORD_01417,Hydraulic Pump,Plant_Delhi,2024-11-16,340,27,Surface Finish,INS_EMP_09,0,0.0794
INS_01418,ORD_01418,Hydraulic Pump,Plant_Ahmedabad,2024-05-09,1056,56,Functional,INS_EMP_08,0,0.053
INS_01419,ORD_01419,Gear Box,Plant_Chennai,2024-12-28,1213,23,Assembly Error,INS_EMP_01,1,0.019
INS_01420,ORD_01420,Suspension Unit,Plant_Chennai,2024-02-05,792,31,Assembly Error,INS_EMP_03,0,0.0391
INS_01421,ORD_01421,Suspension Unit,Plant_Chennai,2024-12-02,366,10,Functional,INS_EMP_04,1,0.0273
INS_01422,ORD_01422,Suspension Unit,Plant_Delhi,2024-10-24,107,2,Functional,INS_EMP_10,1,0.0187
INS_01423,ORD_01423,Gear Box,Plant_Chennai,2024-06-30,1832,143,Surface Finish,INS_EMP_03,0,0.0781
INS_01424,ORD_01424,Gear Box,Plant_Ahmedabad,2024-06-10,1121,45,Surface Finish,INS_EMP_01,0,0.0401
INS_01425,ORD_01425,Clutch Kit,Plant_Pune,2024-01-27,1419,0,None,INS_EMP_03,1,0.0
INS_01426,ORD_01426,Wiring Harness,Plant_Ahmedabad,2024-10-12,1542,94,Functional,INS_EMP_07,0,0.061
INS_01427,ORD_01427,Brake Assembly,Plant_Chennai,2024-06-30,1568,58,Functional,INS_EMP_03,1,0.037
INS_01428,ORD_01428,Drive Shaft,Plant_Ahmedabad,2023-10-25,1145,76,Surface Finish,INS_EMP_05,0,0.0664
INS_01429,ORD_01429,Clutch Kit,Plant_Ahmedabad,2023-09-21,574,6,Dimensional,INS_EMP_03,0,0.0105
INS_01430,ORD_01430,Gear Box,Plant_Chennai,2024-09-26,1180,36,Surface Finish,INS_EMP_02,1,0.0305
INS_01431,ORD_01431,Control Panel,Plant_Delhi,2023-09-01,1249,0,None,INS_EMP_10,1,0.0
INS_01432,ORD_01432,Control Panel,Plant_Pune,2023-08-08,288,20,Surface Finish,INS_EMP_01,0,0.0694
INS_01433,ORD_01433,Wiring Harness,Plant_Pune,2023-11-25,69,0,None,INS_EMP_07,1,0.0
INS_01434,ORD_01434,Gear Box,Plant_Chennai,2024-04-15,565,11,Assembly Error,INS_EMP_08,0,0.0195
INS_01435,ORD_01435,Clutch Kit,Plant_Chennai,2024-06-22,1998,105,Surface Finish,INS_EMP_07,0,0.0526
INS_01436,ORD_01436,Wiring Harness,Plant_Delhi,2024-06-11,1331,44,Functional,INS_EMP_01,1,0.0331
INS_01437,ORD_01437,Brake Assembly,Plant_Ahmedabad,2024-05-14,384,7,Assembly Error,INS_EMP_03,0,0.0182
INS_01438,ORD_01438,Control Panel,Plant_Chennai,2023-07-16,1644,73,Assembly Error,INS_EMP_01,0,0.0444
INS_01439,ORD_01439,Gear Box,Plant_Chennai,2024-05-04,1452,79,Surface Finish,INS_EMP_02,0,0.0544
INS_01440,ORD_01440,Sensor Array,Plant_Ahmedabad,2024-03-09,401,15,Dimensional,INS_EMP_04,1,0.0374
INS_01441,ORD_01441,Sensor Array,Plant_Pune,2023-10-13,1960,138,Surface Finish,INS_EMP_10,0,0.0704
INS_01442,ORD_01442,PCB Assembly,Plant_Ahmedabad,2024-01-27,1576,21,Surface Finish,INS_EMP_05,1,0.0133
INS_01443,ORD_01443,Hydraulic Pump,Plant_Delhi,2023-03-14,774,6,Dimensional,INS_EMP_10,0,0.0078
INS_01444,ORD_01444,PCB Assembly,Plant_Ahmedabad,2024-12-03,574,1,Assembly Error,INS_EMP_01,1,0.0017
INS_01445,ORD_01445,Hydraulic Pump,Plant_Delhi,2024-08-22,458,34,Dimensional,INS_EMP_03,1,0.0742
INS_01446,ORD_01446,Drive Shaft,Plant_Ahmedabad,2023-06-27,1530,85,Assembly Error,INS_EMP_01,1,0.0556
INS_01447,ORD_01447,Hydraulic Pump,Plant_Chennai,2023-11-05,1250,36,Assembly Error,INS_EMP_07,0,0.0288
INS_01448,ORD_01448,Gear Box,Plant_Pune,2023-05-12,325,2,Assembly Error,INS_EMP_08,1,0.0062
INS_01449,ORD_01449,Control Panel,Plant_Chennai,2024-08-19,1200,51,Surface Finish,INS_EMP_05,0,0.0425
INS_01450,ORD_01450,Sensor Array,Plant_Ahmedabad,2023-11-20,94,0,None,INS_EMP_06,1,0.0
INS_01451,ORD_01451,Hydraulic Pump,Plant_Delhi,2023-12-12,516,1,Dimensional,INS_EMP_10,1,0.0019
INS_01452,ORD_01452,Control Panel,Plant_Delhi,2024-11-04,925,60,Surface Finish,INS_EMP_03,0,0.0649
INS_01453,ORD_01453,Control Panel,Plant_Ahmedabad,2023-02-07,945,55,Functional,INS_EMP_02,1,0.0582
INS_01454,ORD_01454,Brake Assembly,Plant_Pune,2023-12-31,187,11,Assembly Error,INS_EMP_03,0,0.0588
INS_01455,ORD_01455,PCB Assembly,Plant_Chennai,2024-08-27,1299,27,Dimensional,INS_EMP_04,1,0.0208
INS_01456,ORD_01456,Wiring Harness,Plant_Ahmedabad,2023-06-28,726,1,Dimensional,INS_EMP_10,1,0.0014
INS_01457,ORD_01457,Clutch Kit,Plant_Chennai,2024-08-23,63,1,Functional,INS_EMP_07,1,0.0159
INS_01458,ORD_01458,Wiring Harness,Plant_Pune,2023-10-23,506,13,Surface Finish,INS_EMP_02,1,0.0257
INS_01459,ORD_01459,Brake Assembly,Plant_Delhi,2024-08-20,436,18,Functional,INS_EMP_05,0,0.0413
INS_01460,ORD_01460,Sensor Array,Plant_Pune,2023-03-09,310,15,Surface Finish,INS_EMP_03,1,0.0484
INS_01461,ORD_01461,Sensor Array,Plant_Delhi,2023-11-15,918,50,Assembly Error,INS_EMP_09,1,0.0545
INS_01462,ORD_01462,PCB Assembly,Plant_Delhi,2023-06-05,1991,108,Assembly Error,INS_EMP_01,1,0.0542
INS_01463,ORD_01463,Brake Assembly,Plant_Pune,2024-02-22,471,17,Surface Finish,INS_EMP_10,1,0.0361
INS_01464,ORD_01464,Suspension Unit,Plant_Chennai,2024-06-18,383,20,Surface Finish,INS_EMP_01,1,0.0522
INS_01465,ORD_01465,Control Panel,Plant_Delhi,2023-07-24,235,3,Assembly Error,INS_EMP_08,1,0.0128
INS_01466,ORD_01466,Sensor Array,Plant_Chennai,2023-01-23,1695,26,Functional,INS_EMP_09,1,0.0153
INS_01467,ORD_01467,PCB Assembly,Plant_Ahmedabad,2024-04-19,1385,12,Dimensional,INS_EMP_08,0,0.0087
INS_01468,ORD_01468,Drive Shaft,Plant_Pune,2024-11-06,142,5,Surface Finish,INS_EMP_03,0,0.0352
INS_01469,ORD_01469,Hydraulic Pump,Plant_Chennai,2023-06-18,1012,37,Surface Finish,INS_EMP_09,0,0.0366
INS_01470,ORD_01470,Gear Box,Plant_Chennai,2023-06-27,403,20,Assembly Error,INS_EMP_05,1,0.0496
INS_01471,ORD_01471,Suspension Unit,Plant_Chennai,2023-02-18,467,32,Dimensional,INS_EMP_03,0,0.0685
INS_01472,ORD_01472,PCB Assembly,Plant_Delhi,2023-12-09,1870,89,Functional,INS_EMP_07,1,0.0476
INS_01473,ORD_01473,Clutch Kit,Plant_Delhi,2024-09-30,1125,65,Surface Finish,INS_EMP_07,1,0.0578
INS_01474,ORD_01474,Wiring Harness,Plant_Pune,2023-05-14,1001,73,Assembly Error,INS_EMP_01,0,0.0729
INS_01475,ORD_01475,Control Panel,Plant_Chennai,2023-12-03,1011,38,Functional,INS_EMP_09,1,0.0376
INS_01476,ORD_01476,Clutch Kit,Plant_Pune,2024-05-22,1583,49,Surface Finish,INS_EMP_03,1,0.031
INS_01477,ORD_01477,Brake Assembly,Plant_Pune,2024-11-11,1572,0,None,INS_EMP_10,1,0.0
INS_01478,ORD_01478,Suspension Unit,Plant_Chennai,2023-08-04,1400,36,Dimensional,INS_EMP_08,0,0.0257
INS_01479,ORD_01479,PCB Assembly,Plant_Delhi,2024-03-22,1404,67,Surface Finish,INS_EMP_07,1,0.0477
INS_01480,ORD_01480,PCB Assembly,Plant_Chennai,2023-01-22,1349,84,Dimensional,INS_EMP_01,0,0.0623
INS_01481,ORD_01481,PCB Assembly,Plant_Ahmedabad,2024-05-25,1806,0,None,INS_EMP_06,1,0.0
INS_01482,ORD_01482,Sensor Array,Plant_Chennai,2024-10-09,1167,65,Surface Finish,INS_EMP_06,1,0.0557
INS_01483,ORD_01483,Sensor Array,Plant_Chennai,2024-01-13,1835,69,Assembly Error,INS_EMP_03,0,0.0376
INS_01484,ORD_01484,Wiring Harness,Plant_Delhi,2024-04-04,102,5,Assembly Error,INS_EMP_04,1,0.049
INS_01485,ORD_01485,Control Panel,Plant_Delhi,2025-01-11,308,0,None,INS_EMP_10,1,0.0
INS_01486,ORD_01486,Clutch Kit,Plant_Delhi,2024-03-12,1977,9,Dimensional,INS_EMP_10,0,0.0046
INS_01487,ORD_01487,Drive Shaft,Plant_Chennai,2024-07-14,1647,20,Assembly Error,INS_EMP_05,1,0.0121
INS_01488,ORD_01488,Suspension Unit,Plant_Pune,2024-12-30,391,10,Dimensional,INS_EMP_08,1,0.0256
INS_01489,ORD_01489,Hydraulic Pump,Plant_Ahmedabad,2024-10-02,1807,76,Dimensional,INS_EMP_04,1,0.0421
INS_01490,ORD_01490,Brake Assembly,Plant_Chennai,2024-05-19,709,0,None,INS_EMP_09,1,0.0
INS_01491,ORD_01491,Gear Box,Plant_Pune,2023-08-28,1305,36,Functional,INS_EMP_04,1,0.0276
INS_01492,ORD_01492,Clutch Kit,Plant_Pune,2023-09-21,1660,102,Dimensional,INS_EMP_07,0,0.0614
INS_01493,ORD_01493,Gear Box,Plant_Pune,2023-08-31,337,0,None,INS_EMP_08,1,0.0
INS_01494,ORD_01494,Hydraulic Pump,Plant_Delhi,2024-11-30,1607,107,Functional,INS_EMP_05,1,0.0666
INS_01495,ORD_01495,Wiring Harness,Plant_Pune,2023-09-19,947,17,Assembly Error,INS_EMP_07,0,0.018
INS_01496,ORD_01496,PCB Assembly,Plant_Pune,2023-10-10,831,9,Assembly Error,INS_EMP_06,1,0.0108
INS_01497,ORD_01497,Sensor Array,Plant_Pune,2023-09-07,261,17,Dimensional,INS_EMP_06,0,0.0651
INS_01498,ORD_01498,Hydraulic Pump,Plant_Chennai,2024-03-11,1356,20,Dimensional,INS_EMP_08,1,0.0147
INS_01499,ORD_01499,Suspension Unit,Plant_Ahmedabad,2024-01-06,76,5,Surface Finish,INS_EMP_02,0,0.0658
INS_01500,ORD_01500,Control Panel,Plant_Ahmedabad,2024-04-13,594,0,None,INS_EMP_05,1,0.0
